Characters,Corr_ans,answer,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,text.started,Welcome.stopped,trial.started,Condition_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_you_.started,text_2.started,text_2.stopped,Thank_you_.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
lamp,1,right,80,80,0,right,1,0.5442373999976553,None,0,80,80,41,69.48049320001155,,,,,69.46777990000555,69.48049320001155,69.48049320001155,70.03043119999347,right,1,0.5442373999976553,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
juf,0,left,81,81,0,left,1,0.5533703999826685,None,0,81,81,80,70.04719379998278,,,,,70.0337466999772,70.04719379998278,70.04719379998278,70.6138219999848,left,1,0.5533703999826685,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
shirt,1,right,82,82,0,right,1,1.5976202999590896,None,0,82,82,28,70.63013220002176,,,,,70.61766729998635,70.63013220002176,70.63013220002176,72.23052380001172,right,1,1.5976202999590896,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
bar,1,right,83,83,0,right,1,1.1298799000214785,None,0,83,83,1,72.24694789998466,,,,,72.23380260000704,72.24694789998466,72.24694789998466,73.3806982000242,right,1,1.1298799000214785,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
mip,0,left,84,84,0,left,1,0.5421277999994345,None,0,84,84,84,73.39629589999095,,,,,73.38389840000309,73.39629589999095,73.39629589999095,73.94681459997082,left,1,0.5421277999994345,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
tree,1,right,85,85,0,right,1,0.515755700005684,None,0,85,85,30,73.96334100002423,,,,,73.95043770002667,73.96334100002423,73.96334100002423,74.48012119997293,right,1,0.515755700005684,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
tim,0,left,86,86,0,left,1,1.6088949000113644,None,0,86,86,62,74.49597510002786,,,,,74.48353959998349,74.49597510002786,74.49597510002786,76.11308749997988,left,1,1.6088949000113644,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
jod,0,left,87,87,0,left,1,2.5512324000010267,None,0,87,87,93,76.12920359999407,,,,,76.11670180002693,76.12920359999407,76.12920359999407,78.6961870000232,left,1,2.5512324000010267,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
kilp,0,left,88,88,0,left,1,0.8594688999583013,None,0,88,88,94,78.7124269999913,,,,,78.70009160001064,78.7124269999913,78.7124269999913,79.57945989997825,left,1,0.8594688999583013,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
house,1,right,89,89,0,right,1,0.47672909998800606,None,0,89,89,23,79.59580690000439,,,,,79.58338299999014,79.59580690000439,79.59580690000439,80.07920470001409,right,1,0.47672909998800606,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
fip,0,left,90,90,0,left,1,0.8034649999462999,None,0,90,90,66,80.0955157999997,,,,,80.08292519999668,80.0955157999997,80.0955157999997,80.91248850000557,left,1,0.8034649999462999,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
bird,1,right,91,91,0,right,1,0.4896701999823563,None,0,91,91,44,80.92875159997493,,,,,80.91590740001993,80.92875159997493,80.92875159997493,81.42886310000904,right,1,0.4896701999823563,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
loi,0,left,92,92,0,left,1,0.6530768999946304,None,0,92,92,56,81.44540309999138,,,,,81.43248830002267,81.44540309999138,81.44540309999138,82.11224879999645,left,1,0.6530768999946304,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
rek,0,left,93,93,0,left,1,0.4699747000122443,None,0,93,93,87,82.12887369998498,,,,,82.11555599997519,82.12887369998498,82.12887369998498,82.61240949999774,left,1,0.4699747000122443,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
zor,0,left,94,94,0,left,1,0.429783400031738,None,0,94,94,63,82.62852460000431,,,,,82.61572399997385,82.62852460000431,82.62852460000431,83.06253049999941,left,1,0.429783400031738,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
star,1,right,95,95,0,right,1,0.5352555999998003,None,0,95,95,12,83.07837459997972,,,,,83.06582959997468,83.07837459997972,83.07837459997972,83.62870629999088,right,1,0.5352555999998003,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
king,1,right,96,96,0,right,1,1.0644255999941379,None,0,96,96,43,83.6453407999943,,,,,83.63258889998542,83.6453407999943,83.6453407999943,84.71237409999594,right,1,1.0644255999941379,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
kiy,0,left,97,97,0,left,1,1.2728449000278488,None,0,97,97,55,84.72872219997225,,,,,84.71583970001666,84.72872219997225,84.72872219997225,86.0119683999801,left,1,1.2728449000278488,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
desk,1,right,98,98,0,right,1,0.5080097999889404,None,0,98,98,45,86.02817689999938,,,,,86.01530540001113,86.02817689999938,86.02817689999938,86.54539049998857,right,1,0.5080097999889404,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
lun,0,left,99,99,0,left,1,0.671027900010813,None,0,99,99,73,86.56139009998878,,,,,86.54875770001672,86.56139009998878,86.56139009998878,87.24485299998196,left,1,0.671027900010813,None,,,,,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,87.24502720002783,87.26149760000408,90.26075020001736,90.2445533000282,4,001,2025-11-18_11h54.10.500,Lexical Decision Task,,2025.1.1,59.78111742719665,2025-11-18 11h54.19.032527 +0530,
