Characters,Corr_ans,answer,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,text.started,Welcome.stopped,trial.started,Condition_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_you_.started,text_2.started,text_2.stopped,Thank_you_.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
spov,0,left,81,81,0,left,1,0.8207670000265352,None,0,81,81,86,103.16974670003401,,,,,103.15687840001192,103.16974670003401,103.16974670003401,104.00341100001242,left,1,0.8207670000265352,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
plant,1,right,82,82,0,right,1,0.9462413999717683,None,0,82,82,5,104.01986110000871,,,,,104.00719870004104,104.01986110000871,104.01986110000871,104.97014940000372,right,1,0.9462413999717683,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
fen,0,left,83,83,0,left,1,1.554198700003326,None,0,83,83,97,104.98643920000177,,,,,104.97345000004862,104.98643920000177,104.98643920000177,106.55310950003332,left,1,1.554198700003326,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
mouse,1,right,84,84,0,right,1,1.3230608999729156,None,0,84,84,33,106.56903010001406,,,,,106.5568062000093,106.56903010001406,106.56903010001406,107.9033771000104,right,1,1.3230608999729156,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
dors,0,left,85,85,0,left,1,1.1977978000068106,None,0,85,85,83,107.9191672000452,,,,,107.90680580004118,107.9191672000452,107.9191672000452,109.1200084000011,left,1,1.1977978000068106,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
loi,0,left,86,86,0,left,1,1.1772847000393085,None,0,86,86,56,109.13589820003835,,,,,109.123867300048,109.13589820003835,109.13589820003835,110.31939220003551,left,1,1.1772847000393085,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
phone,1,right,87,87,0,right,1,0.6386928000138141,None,0,87,87,20,110.33582050004043,,,,,110.32343760004733,110.33582050004043,110.33582050004043,110.98561350000091,right,1,0.6386928000138141,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
kib,0,left,88,88,0,left,1,0.7920784000307322,None,0,88,88,70,111.00182360003237,,,,,110.98912150005344,111.00182360003237,111.00182360003237,111.80221790005453,left,1,0.7920784000307322,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
book,1,right,89,89,0,right,1,0.8264267000486143,None,0,89,89,13,111.81825850001769,,,,,111.80476580001414,111.81825850001769,111.81825850001769,112.65226080000866,right,1,0.8264267000486143,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
pum,0,left,90,90,0,left,1,0.8217227999703027,None,0,90,90,79,112.66769990004832,,,,,112.65504540002439,112.66769990004832,112.66769990004832,113.50257400004193,left,1,0.8217227999703027,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
tea,1,right,91,91,0,right,1,0.8162519999896176,None,0,91,91,2,113.5185349000385,,,,,113.50589600001695,113.5185349000385,113.5185349000385,114.33543370000552,right,1,0.8162519999896176,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
pencil,1,right,92,92,0,right,1,0.7292163000092842,None,0,92,92,19,114.35182860004716,,,,,114.33925460005412,114.35182860004716,114.35182860004716,115.08509370003594,right,1,0.7292163000092842,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
baf,0,left,93,93,0,left,1,0.8139239000156522,None,0,93,93,60,115.10186860000249,,,,,115.08841060003033,115.10186860000249,115.10186860000249,115.91883700003382,left,1,0.8139239000156522,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
sun,1,right,94,94,0,right,1,0.6613412000006065,None,0,94,94,31,115.9351901000482,,,,,115.92282800003886,115.9351901000482,115.9351901000482,116.60187670000596,right,1,0.6613412000006065,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
cloud,1,right,95,95,0,right,1,0.733704200014472,None,0,95,95,16,116.61824250000063,,,,,116.6057557000313,116.61824250000063,116.61824250000063,117.36810190003598,right,1,0.733704200014472,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
wex,0,left,96,96,0,left,1,2.863247599976603,None,0,96,96,78,117.38480070000514,,,,,117.37146880000364,117.38480070000514,117.38480070000514,120.25099290005164,left,1,2.863247599976603,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
shirt,1,right,97,97,0,right,1,0.816190000041388,None,0,97,97,28,120.26737300003879,,,,,120.2548809000291,120.26737300003879,120.26737300003879,121.08429970004363,right,1,0.816190000041388,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
lamp,1,right,98,98,0,right,1,1.5484264999977313,None,0,98,98,41,121.1010567000485,,,,,121.0875869000447,121.1010567000485,121.1010567000485,122.65090830001282,right,1,1.5484264999977313,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
hei,0,left,99,99,0,left,1,0.6822955000097863,None,0,99,99,51,122.66755320003722,,,,,122.65421510004671,122.66755320003722,122.66755320003722,123.35108520003268,left,1,0.6822955000097863,None,,,,,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,123.35127320000902,123.36729740002193,126.36657140002353,126.3504241000046,5,001,2025-11-18_21h54.49.246,Lexical Decision Task,,2025.1.1,60.078715130448636,2025-11-18 21h54.59.077662 +0530,
