Characters,Corr_ans,answer,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,text.started,Welcome.stopped,trial.started,Condition_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_you_.started,text_2.started,text_2.stopped,Thank_you_.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
hei,0,left,81,81,0,left,1,0.7935334999929182,None,0,81,81,51,80.89024610002525,,,,,80.87767740001436,80.89024610002525,80.89024610002525,81.69036250002682,left,1,0.7935334999929182,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
bird,1,right,82,82,0,right,1,1.0223636000300758,None,0,82,82,44,81.70672550000018,,,,,81.69371490000049,81.70672550000018,81.70672550000018,82.7399974000291,right,1,1.0223636000300758,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
Cat,1,right,83,83,0,right,1,1.2469630999839865,None,0,83,83,0,82.75630960002309,,,,,82.74672950000968,82.75630960002309,82.75630960002309,84.00673900003312,right,1,1.2469630999839865,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
dog,1,right,84,84,0,right,1,0.5456545000197366,None,0,84,84,18,84.02314970002044,,,,,84.0100528000039,84.02314970002044,84.02314970002044,84.57341250003083,right,1,0.5456545000197366,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
sun,1,right,85,85,0,right,1,0.5709654000238515,None,0,85,85,31,84.58928470005048,,,,,84.576840200054,84.58928470005048,84.58928470005048,85.17310569999972,right,1,0.5709654000238515,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
mouse,1,right,86,86,0,right,1,0.6406591000268236,None,0,86,86,22,85.18947110004956,,,,,85.17675880005118,85.18947110004956,85.18947110004956,85.83985710004345,right,1,0.6406591000268236,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
def,0,left,87,87,0,left,1,0.7190401999978349,None,0,87,87,74,85.85594190005213,,,,,85.84339960000943,85.85594190005213,85.85594190005213,86.58954290003749,left,1,0.7190401999978349,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
kib,0,left,88,88,0,left,1,0.6705101999687031,None,0,88,88,70,86.60593530000187,,,,,86.59285500005353,86.60593530000187,86.60593530000187,87.28948530001799,left,1,0.6705101999687031,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
dors,0,left,89,89,0,right,0,0.5960351000539958,None,0,89,89,83,87.30582400003914,,,,,87.2928438000381,87.30582400003914,87.30582400003914,87.90631010005018,right,0,0.5960351000539958,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
wex,0,left,90,90,0,left,1,0.9538896000012755,None,0,90,90,78,87.92243990005227,,,,,87.91010060004191,87.92243990005227,87.92243990005227,88.88898950000294,left,1,0.9538896000012755,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
hal,0,left,91,91,0,left,1,0.7872282000025734,None,0,91,91,88,88.90577390004182,,,,,88.89287030004198,88.90577390004182,88.90577390004182,89.70594080002047,left,1,0.7872282000025734,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
table,1,right,92,92,0,right,1,0.7210813999990933,None,0,92,92,27,89.72222260001581,,,,,89.70972840004833,89.72222260001581,89.72222260001581,90.45545550005045,right,1,0.7210813999990933,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
cloud,1,right,93,93,0,right,1,0.5960334000410512,None,0,93,93,16,90.47205969999777,,,,,90.45905980002135,90.47205969999777,90.47205969999777,91.0725901000551,right,1,0.5960334000410512,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
vep,0,left,94,94,0,left,1,0.764761800004635,None,0,94,94,64,91.08830610004952,,,,,91.07592110004043,91.08830610004952,91.08830610004952,91.85576090001268,left,1,0.764761800004635,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
loi,0,left,95,95,0,left,1,0.6423596000531688,None,0,95,95,56,91.87202380003873,,,,,91.85963990003802,91.87202380003873,91.87202380003873,92.52209360001143,left,1,0.6423596000531688,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
taz,0,left,96,96,0,left,1,0.5502210999839008,None,0,96,96,76,92.5382915000082,,,,,92.52544320002198,92.5382915000082,92.5382915000082,93.08936310000718,left,1,0.5502210999839008,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
juf,0,left,97,97,0,left,1,0.5794999999925494,None,0,97,97,80,93.10514190001413,,,,,93.09293530002469,93.10514190001413,93.10514190001413,93.68907170003513,left,1,0.5794999999925494,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
bar,1,right,98,98,0,right,1,0.6042365999892354,None,0,98,98,1,93.70514090004144,,,,,93.69231340003898,93.70514090004144,93.70514090004144,94.32185420003952,right,1,0.6042365999892354,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
tam,0,left,99,99,0,left,1,1.122650099976454,None,0,99,99,68,94.33838450000621,,,,,94.32560440001544,94.33838450000621,94.33838450000621,95.47182380000595,left,1,1.122650099976454,None,,,,,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,95.47199849999743,95.48825740005122,98.4874474000535,98.47101450001355,2,001,2025-11-18_11h38.01.901,Lexical Decision Task,,2025.1.1,60.46501222319208,2025-11-18 11h38.19.683518 +0530,
