pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,text.started,Welcome.stopped,trial.started,Fixation.started,Line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_You.started,text_2.started,text_2.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,26,2,6,c,1,0.4094369998201728,None,6,2,26,2,,,,,65.73633370012976,,,,,65.72184700006619,65.73633370012976,66.73653310001828,66.73653310001828,66.73653310001828,66.73653310001828,66.73653310001828,67.73558890004642,67.73558890004642,68.152363399975,c,1,0.4094369998201728,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-150,z,27,3,6,z,1,0.2788444000761956,None,6,3,27,3,,,,,68.168942600023,,,,,68.15262500010431,68.168942600023,69.15293480013497,69.15293480013497,69.15293480013497,69.15293480013497,69.16965540009551,70.15260699996725,70.15260699996725,70.4366087000817,z,1,0.2788444000761956,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-50,x,28,0,7,x,1,0.43299799994565547,None,7,0,28,0,,,,,70.45219770004041,,,,,70.43709879997186,70.45219770004041,71.43562359991483,71.43562359991483,71.43562359991483,71.43562359991483,71.45278110005893,72.43587170005776,72.43587170005776,72.86979150003754,x,1,0.43299799994565547,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
150,v,29,1,7,v,1,0.44383150013163686,None,7,1,29,1,,,,,72.88601269992068,,,,,72.8703189000953,72.88601269992068,73.86892529996112,73.86892529996112,73.86892529996112,73.86892529996112,73.88612819998525,74.88564900006168,74.88564900006168,75.33623360004276,v,1,0.44383150013163686,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
50,c,30,2,7,c,1,0.5102526000700891,None,7,2,30,2,,,,,75.35242050001398,,,,,75.33670810004696,75.35242050001398,76.35192169994116,76.35192169994116,76.35192169994116,76.35192169994116,76.35192169994116,77.35126210004091,77.35126210004091,77.86944649997167,c,1,0.5102526000700891,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-150,z,31,3,7,z,1,0.4125971000175923,None,7,3,31,3,,,,,77.88519369997084,,,,,77.86987189995125,77.88519369997084,78.86882259999402,78.86882259999402,78.86882259999402,78.86882259999402,78.88556740013883,79.88518849993125,79.88518849993125,80.30231699999422,z,1,0.4125971000175923,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-50,x,32,0,8,x,1,0.5678779000882059,None,8,0,32,0,,,,,80.3185374001041,,,,,80.3027953999117,80.3185374001041,81.30186989996582,81.30186989996582,81.30186989996582,81.30186989996582,81.31860599992797,82.30171860009432,82.30171860009432,82.8855713000521,x,1,0.5678779000882059,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
150,v,33,1,8,v,1,0.3895289001520723,None,8,1,33,1,,,,,82.9020408000797,,,,,82.8860559000168,82.9020408000797,83.8847580999136,83.8847580999136,83.8847580999136,83.8847580999136,83.90187350008637,84.88508610008284,84.88508610008284,85.28411599993706,v,1,0.3895289001520723,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
50,c,34,2,8,c,1,0.4273549998179078,None,8,2,34,2,,,,,85.30028670001775,,,,,85.28442519996315,85.30028670001775,86.29974790010601,86.29974790010601,86.29974790010601,86.29974790010601,86.29974790010601,87.28440949996002,87.28440949996002,87.7184864000883,c,1,0.4273549998179078,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-150,z,35,3,8,z,1,0.5584464999847114,None,8,3,35,3,,,,,87.73430630005896,,,,,87.71896680002101,87.73430630005896,88.71766740013845,88.71766740013845,88.71766740013845,88.71766740013845,88.73433599993587,89.73408140009269,89.73408140009269,90.3004616999533,z,1,0.5584464999847114,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-50,x,36,0,9,x,1,0.48940419987775385,None,9,0,36,0,,,,,90.31673469999805,,,,,90.30096279992722,90.31673469999805,91.2997818000149,91.2997818000149,91.2997818000149,91.2997818000149,91.3166290000081,92.30021200003102,92.30021200003102,92.80079620005563,x,1,0.48940419987775385,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
150,v,37,1,9,v,1,0.39925640006549656,None,9,1,37,1,,,,,92.81656090007164,,,,,92.8013047000859,92.81656090007164,93.81647800002247,93.81647800002247,93.81647800002247,93.81647800002247,93.81647800002247,94.81582939997315,94.81582939997315,95.21625930001028,v,1,0.39925640006549656,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
50,c,38,2,9,c,1,0.5345377998892218,None,9,2,38,2,,,,,95.23182550002821,,,,,95.21652560005896,95.23182550002821,96.21671460010111,96.21671460010111,96.21671460010111,96.21671460010111,96.23265799996443,97.21666890010238,97.21666890010238,97.76716249994934,c,1,0.5345377998892218,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-150,z,39,3,9,z,1,0.46582370018586516,None,9,3,39,3,,,,,97.78325129998848,,,,,97.76763619994745,97.78325129998848,98.78217169991694,98.78217169991694,98.78217169991694,98.78217169991694,98.798783400096,99.78220409993082,99.78220409993082,100.25079130008817,z,1,0.46582370018586516,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-50,x,40,0,10,x,1,0.7950170000549406,None,10,0,40,0,,,,,100.26532250014134,,,,,100.25127050001174,100.26532250014134,101.26517600007355,101.26517600007355,101.26517600007355,101.26517600007355,101.26517600007355,102.26438980014063,102.26438980014063,103.06610650010407,x,1,0.7950170000549406,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
150,v,41,1,10,v,1,0.48067549988627434,None,10,1,41,1,,,,,103.08224899997003,,,,,103.06660640006885,103.08224899997003,104.08052189997397,104.08052189997397,104.08052189997397,104.08052189997397,104.0972569999285,105.06500760000199,105.06500760000199,105.5489699000027,v,1,0.48067549988627434,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
50,c,42,2,10,c,1,2.7500277999788523,None,10,2,42,2,,,,,105.56461300002411,,,,,105.54947099997662,105.56461300002411,106.56452769995667,106.56452769995667,106.56452769995667,106.56452769995667,106.56452769995667,107.54800030007027,107.54800030007027,110.29847069992684,c,1,2.7500277999788523,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-150,z,43,3,10,z,1,0.4858371000736952,None,10,3,43,3,,,,,110.31405579997227,,,,,110.29885590006597,110.31405579997227,111.2984209000133,111.2984209000133,111.2984209000133,111.2984209000133,111.31524139991961,112.31336169992574,112.31336169992574,112.81390459998511,z,1,0.4858371000736952,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-50,x,44,0,11,x,1,0.5523558999411762,None,11,0,44,0,,,,,112.82981080003083,,,,,112.81418520002626,112.82981080003083,113.81416720012203,113.81416720012203,113.81416720012203,113.81416720012203,113.8310265999753,114.81340320012532,114.81340320012532,115.3804462000262,x,1,0.5523558999411762,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
150,v,45,1,11,v,1,0.4136535001453012,None,11,1,45,1,,,,,115.39636699995026,,,,,115.38096680003218,115.39636699995026,116.38023400004022,116.38023400004022,116.38023400004022,116.38023400004022,116.39718850003555,117.37964250007644,117.37964250007644,117.79709300003015,v,1,0.4136535001453012,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
50,c,46,2,11,c,1,0.6166634000837803,None,11,2,46,2,,,,,117.8134193001315,,,,,117.79787070001476,117.8134193001315,118.79671190003864,118.79671190003864,118.79671190003864,118.79671190003864,118.81351660005748,119.79711290006526,119.79711290006526,120.4306469000876,c,1,0.6166634000837803,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-150,z,47,3,11,z,1,0.4237652001902461,None,11,3,47,3,,,,,120.44701360003091,,,,,120.43111760006286,120.44701360003091,121.44585609994829,121.44585609994829,121.44585609994829,121.44585609994829,121.46200760011561,122.44656460010447,122.44656460010447,122.88075749995187,z,1,0.4237652001902461,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-50,x,48,0,12,x,1,0.45033909985795617,None,12,0,48,0,,,,,122.89641080005094,,,,,122.88123110006563,122.89641080005094,123.87987389997579,123.87987389997579,123.87987389997579,123.87987389997579,123.89618050004356,124.89627270004712,124.89627270004712,125.34713810007088,x,1,0.45033909985795617,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
150,v,49,1,12,v,1,0.3966807001270354,None,12,1,49,1,,,,,125.36268649995327,,,,,125.34762599994428,125.36268649995327,126.34647680004127,126.34647680004127,126.34647680004127,126.34647680004127,126.36278180009685,127.34620469994843,127.34620469994843,127.74668149999343,v,1,0.3966807001270354,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
50,c,50,2,12,c,1,0.3375208000652492,None,12,2,50,2,,,,,127.7623515999876,,,,,127.74717380013317,127.7623515999876,128.74585960013792,128.74585960013792,128.74585960013792,128.74585960013792,128.76254349993542,129.76254220004193,129.76254220004193,130.1131519000046,c,1,0.3375208000652492,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-150,z,51,3,12,z,1,0.33198349992744625,None,12,3,51,3,,,,,130.1287446001079,,,,,130.11364070000127,130.1287446001079,131.12760449992493,131.12760449992493,131.12760449992493,131.12760449992493,131.14414769993164,132.12887430004776,132.12887430004776,132.4633496000897,z,1,0.33198349992744625,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-50,x,52,0,13,x,1,0.5691209000069648,None,13,0,52,0,,,,,132.47841620002873,,,,,132.46387420012616,132.47841620002873,133.47853359999135,133.47853359999135,133.47853359999135,133.47853359999135,133.47853359999135,134.4777365999762,134.4777365999762,135.06137229991145,x,1,0.5691209000069648,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
150,v,53,1,13,v,1,0.4279746999964118,None,13,1,53,1,,,,,135.07748630014248,,,,,135.0618519000709,135.07748630014248,136.06095900014043,136.06095900014043,136.06095900014043,136.06095900014043,136.07808319991454,137.0613307999447,137.0613307999447,137.49493220006116,v,1,0.4279746999964118,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
50,c,54,2,13,c,1,0.5290020999964327,None,13,2,54,2,,,,,137.51088030007668,,,,,137.49541350011714,137.51088030007668,138.494151199935,138.494151199935,138.494151199935,138.494151199935,138.5110878001433,139.51073110010475,139.51073110010475,140.04334950004704,c,1,0.5290020999964327,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-150,z,55,3,13,z,1,0.5239375000819564,None,13,3,55,3,,,,,140.05946859996766,,,,,140.043798699975,140.05946859996766,141.04425269993953,141.04425269993953,141.04425269993953,141.04425269993953,141.06102150003426,142.04333600006066,142.04333600006066,142.57728530000895,z,1,0.5239375000819564,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
-50,x,56,0,14,x,1,0.43608520017005503,None,14,0,56,0,,,,,142.59295840002596,,,,,142.57779640005901,142.59295840002596,143.57631319994107,143.57631319994107,143.57631319994107,143.57631319994107,143.59312009997666,144.57648109993897,144.57648109993897,145.0269399001263,x,1,0.43608520017005503,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
150,v,57,1,14,v,1,0.3936048001050949,None,14,1,57,1,,,,,145.04158110008575,,,,,145.02744100010023,145.04158110008575,146.02619550004601,146.02619550004601,146.02619550004601,146.02619550004601,146.04259090009145,147.026394699933,147.026394699933,147.42717780009843,v,1,0.3936048001050949,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
50,c,58,2,14,c,1,0.4222988998517394,None,14,2,58,2,,,,,147.44315579999238,,,,,147.42765250010416,147.44315579999238,148.4418689000886,148.4418689000886,148.4418689000886,148.4418689000886,148.4418689000886,149.44328629993834,149.44328629993834,149.877179000061,c,1,0.4222988998517394,None,,,,,,,,,5,001,2025-10-03_18h20.03.261,Motor Sequence 4.0,,2025.1.1,59.981741614342035,2025-10-03 18h20.10.702074 +0530,
