reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,text_2.started,Welcome.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,thank_you.started,thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
67,75,119,79,79,0,t,5.6786519000306726,None,0,79,79,5,668.0334073000122,,,,,668.0232759999344,668.0334073000122,669.0335088999709,669.0335088999709,669.0335088999709,674.7164212999633,t,5.6786519000306726,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
30,70,25,80,80,0,l,14.266446099965833,None,0,80,80,51,674.7324607999763,,,,,674.722519199946,674.7324607999763,675.7159812999889,675.7159812999889,675.7328142999904,689.9979159999639,l,14.266446099965833,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
32,73,58,81,81,0,t,25.755243899999186,None,0,81,81,66,690.0134721999057,,,,,690.0034280999098,690.0134721999057,690.9972719999496,690.9972719999496,691.0139067999553,716.7612091999035,t,25.755243899999186,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
81,125,130,82,82,0,t,9.563433700008318,None,0,82,82,48,716.7762878999347,,,,,716.7655488000019,716.7762878999347,717.7607075999258,717.7607075999258,717.7771501999814,727.3264942999231,t,9.563433700008318,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
46,100,88,83,83,0,l,8.310048699961044,None,0,83,83,40,727.3424285999499,,,,,727.331898399978,727.3424285999499,728.3257680999814,728.3257680999814,728.342607999919,736.6421055999817,l,8.310048699961044,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
36,63,31,84,84,0,l,12.82832430000417,None,0,84,84,97,736.6577563999454,,,,,736.6485204999335,736.6577563999454,737.6409984999336,737.6409984999336,737.6580344999675,750.4736255999887,l,12.82832430000417,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
16,39,19,85,85,0,l,4.685034300084226,None,0,85,85,91,750.4893277999945,,,,,750.4795687999576,750.4893277999945,751.4727754999185,751.4727754999185,751.4894697999116,756.1729412999703,l,4.685034300084226,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
21,47,33,86,86,0,l,4.809771100059152,None,0,86,86,85,756.1883160999278,,,,,756.1796065999661,756.1883160999278,757.1720386999659,757.1720386999659,757.1890850999625,761.9885846999241,l,4.809771100059152,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
54,89,67,87,87,0,t,3.1423031999729574,None,0,87,87,52,762.004498599912,,,,,761.9939985999372,762.004498599912,762.9881902999477,762.9881902999477,763.0044483999955,766.1379358998965,t,3.1423031999729574,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
33,76,54,88,88,0,l,5.456775699974969,None,0,88,88,33,766.1539625999285,,,,,766.1440547999227,766.1539625999285,767.137375799939,767.137375799939,767.1542145999847,772.6038586999057,l,5.456775699974969,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
75,108,133,89,89,0,t,2.5240673000225797,None,0,89,89,30,772.619742599898,,,,,772.6092396999011,772.619742599898,773.6033049999969,773.6033049999969,773.619905199972,776.1371193999657,t,2.5240673000225797,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
55,80,156,90,90,0,t,15.900123399915174,None,0,90,90,37,776.1526790999342,,,,,776.1431911999825,776.1526790999342,777.1527922999812,777.1527922999812,777.1527922999812,793.0678498999914,t,15.900123399915174,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
24,61,15,91,91,0,l,2.1647229000227526,None,0,91,91,34,793.0834930998972,,,,,793.073584400001,793.0834930998972,794.0677568999818,794.0677568999818,794.0839860999258,796.2349648999516,l,2.1647229000227526,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
56,90,173,92,92,0,t,2.8374178999802098,None,0,92,92,42,796.2499561998993,,,,,796.2411050999071,796.2499561998993,797.2503440999426,797.2503440999426,797.2503440999426,800.1003726999043,t,2.8374178999802098,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
57,99,146,93,93,0,t,18.92088320001494,None,0,93,93,92,800.1161980999168,,,,,800.1060634999303,800.1161980999168,801.0996601999504,801.0996601999504,801.1162197999656,820.0313383999746,t,18.92088320001494,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
41,65,112,94,94,0,t,3.677624100004323,None,0,94,94,64,820.0462093999377,,,,,820.0378777999431,820.0462093999377,821.0470170999179,821.0470170999179,821.0470170999179,824.7305727999192,t,3.677624100004323,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
25,66,33,95,95,0,l,2.3656472000293434,None,0,95,95,28,824.7463926000055,,,,,824.7361847999273,824.7463926000055,825.7301823999733,825.7301823999733,825.746608599904,828.0966345999623,l,2.3656472000293434,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
36,64,31,96,96,0,l,2.690743300016038,None,0,96,96,58,828.1131749999477,,,,,828.1027617999353,828.1131749999477,829.1133487999905,829.1133487999905,829.1133487999905,831.8131484999321,l,2.690743300016038,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
39,90,170,97,97,0,t,2.3124063999857754,None,0,97,97,26,831.82877189992,,,,,831.818442299962,831.82877189992,832.8290177999297,832.8290177999297,832.8290177999297,835.1457529999316,t,2.3124063999857754,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
39,78,142,98,98,0,t,2.2529726000502706,None,0,98,98,82,835.1620165999047,,,,,835.151577499928,835.1620165999047,836.1452430000063,836.1452430000063,836.1619894999312,838.4125401999336,t,2.2529726000502706,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
11,30,7,99,99,0,l,2.2011389000108466,None,0,99,99,0,838.4277877999702,,,,,838.4168617000105,838.4277877999702,839.4283006999176,839.4283006999176,839.4283006999176,841.645056599984,l,2.2011389000108466,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,841.6452301999088,841.6453095999314,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
